country,year,inflation,gdp_growth,inflation_lag1,gdp_growth_lag1,inflation_lag2,gdp_growth_lag2,inflation_lag3,gdp_growth_lag3,dinflation,dgdp
MEX,2007,3.96684905458234,2.0778639395329,3.62946762439132,4.80501351664901,3.98805714597437,2.11324711473297,4.68840884843143,3.56544102622887,0.33738143019101985,-2.7271495771161103
MEX,2008,5.12498274575896,0.943331872912935,3.96684905458234,2.0778639395329,3.62946762439132,4.80501351664901,3.98805714597437,2.11324711473297,1.1581336911766198,-1.1345320666199652
MEX,2009,5.29735584228857,-6.29525056697287,5.12498274575896,0.943331872912935,3.96684905458234,2.0778639395329,3.62946762439132,4.80501351664901,0.17237309652961041,-7.238582439885805
MEX,2010,4.15672722680173,4.97133457799899,5.29735584228857,-6.29525056697287,5.12498274575896,0.943331872912935,3.96684905458234,2.0778639395329,-1.1406286154868397,11.26658514497186
MEX,2011,3.40737824605738,3.44404506308874,4.15672722680173,4.97133457799899,5.29735584228857,-6.29525056697287,5.12498274575896,0.943331872912935,-0.7493489807443505,-1.5272895149102497
MEX,2012,4.11150981070296,3.55321075512755,3.40737824605738,3.44404506308874,4.15672722680173,4.97133457799899,5.29735584228857,-6.29525056697287,0.7041315646455799,0.10916569203880977
MEX,2013,3.80639069747206,0.852101550164704,4.11150981070296,3.55321075512755,3.40737824605738,3.44404506308874,4.15672722680173,4.97133457799899,-0.3051191132308997,-2.7011092049628456
MEX,2014,4.01861608078671,2.50376349862891,3.80639069747206,0.852101550164704,4.11150981070296,3.55321075512755,3.40737824605738,3.44404506308874,0.21222538331465035,1.6516619484642059
MEX,2015,2.72064064964029,2.70232344844723,4.01861608078671,2.50376349862891,3.80639069747206,0.852101550164704,4.11150981070296,3.55321075512755,-1.2979754311464204,0.19855994981831993
MEX,2016,2.82170784747655,1.77249323400358,2.72064064964029,2.70232344844723,4.01861608078671,2.50376349862891,3.80639069747206,0.852101550164704,0.10106719783625984,-0.9298302144436499
MEX,2017,6.04145724018993,1.87172854186539,2.82170784747655,1.77249323400358,2.72064064964029,2.70232344844723,4.01861608078671,2.50376349862891,3.21974939271338,0.09923530786181001
MEX,2018,4.89935015356547,1.97208207701884,6.04145724018993,1.87172854186539,2.82170784747655,1.77249323400358,2.72064064964029,2.70232344844723,-1.1421070866244598,0.10035353515345014
MEX,2019,3.63596142127045,-0.392690505099296,4.89935015356547,1.97208207701884,6.04145724018993,1.87172854186539,2.82170784747655,1.77249323400358,-1.2633887322950197,-2.3647725821181362
MEX,2020,3.39683415570006,-8.35403456576364,3.63596142127045,-0.392690505099296,4.89935015356547,1.97208207701884,6.04145724018993,1.87172854186539,-0.23912726557039,-7.961344060664345
MEX,2021,5.68920847683757,6.04848345704632,3.39683415570006,-8.35403456576364,3.63596142127045,-0.392690505099296,4.89935015356547,1.97208207701884,2.29237432113751,14.40251802280996
MEX,2022,7.89627619168551,3.71098893117183,5.68920847683757,6.04848345704632,3.39683415570006,-8.35403456576364,3.63596142127045,-0.392690505099296,2.2070677148479403,-2.33749452587449
MEX,2023,5.52796087314385,3.2953909570288,7.89627619168551,3.71098893117183,5.68920847683757,6.04848345704632,3.39683415570006,-8.35403456576364,-2.3683153185416606,-0.4155979741430298
MEX,2024,4.72225588452935,1.4540624784799,5.52796087314385,3.2953909570288,7.89627619168551,3.71098893117183,5.68920847683757,6.04848345704632,-0.8057049886145,-1.8413284785489001
PER,1994,3.36931095333853,12.3083661848445,3.36931095333853,5.24357700773291,3.36931095333853,-0.540509124723926,3.36931095333853,2.2192591027909,0.0,7.0647891771115905
PER,1995,3.36931095333853,7.41139504735119,3.36931095333853,12.3083661848445,3.36931095333853,5.24357700773291,3.36931095333853,-0.540509124723926,0.0,-4.89697113749331
PER,1996,3.36931095333853,2.79897307912609,3.36931095333853,7.41139504735119,3.36931095333853,12.3083661848445,3.36931095333853,5.24357700773291,0.0,-4.6124219682251
PER,1997,3.36931095333853,6.47682442079709,3.36931095333853,2.79897307912609,3.36931095333853,7.41139504735119,3.36931095333853,12.3083661848445,0.0,3.6778513416710004
PER,1998,3.36931095333853,-0.391537555833821,3.36931095333853,6.47682442079709,3.36931095333853,2.79897307912609,3.36931095333853,7.41139504735119,0.0,-6.868361976630911
PER,1999,3.36931095333853,1.49491064308833,3.36931095333853,-0.391537555833821,3.36931095333853,6.47682442079709,3.36931095333853,2.79897307912609,0.0,1.886448198922151
PER,2000,3.36931095333853,2.69437139806912,3.36931095333853,1.49491064308833,3.36931095333853,-0.391537555833821,3.36931095333853,6.47682442079709,0.0,1.19946075498079
PER,2001,3.36931095333853,0.617892325624297,3.36931095333853,2.69437139806912,3.36931095333853,1.49491064308833,3.36931095333853,-0.391537555833821,0.0,-2.0764790724448234
PER,2002,3.36931095333853,5.45352893818767,3.36931095333853,0.617892325624297,3.36931095333853,2.69437139806912,3.36931095333853,1.49491064308833,0.0,4.835636612563373
